,Title,URL,Album,InAnAlbum,Lyrics
191,Royalty,https://genius.com/Childish-gambino-royalty-lyrics,Royalty,True,"""This is Blake Griffin. This is Royalty.""
""It's Royalty. It's Royalty!"""
195,Shoulda Known,https://genius.com/Childish-gambino-shoulda-known-lyrics,Royalty,True,"One love
You can let it out
You can let it out
You can let it out, cause
I shoulda known, shoulda known
I shoulda known, shoulda known
One love
You can let it out
You can let it out
You can let it out, cause
I shoulda known, shoulda known
I shoulda known, shoulda known
Bino, I'm so for real-o, green like I'm Cee Lo
Hangin' out with Kilo... Kish, smokin' on that Keisha
I'ma need that visa
I'm working on everything that I'm touching man
I'm bussin' two white Russians drinking themselves
But it's still ain't nothing yo
It's East side if you can't tell, North Decatur and Glendale
So fuck y'all, all y'all, if y'all don't like me, good
Put that on my partner man, I wish a nigga would
I say we ain't playing man I hope that's understood
I'm in my zone though, fucking 'round with that 4-0
Eating my mamas salmon but skipping on the risotto
Girl said that she need the follow, tweet her and she'll do any
Man, I'm trying to stay off, readin' 'em makes me angry
On the back on the tour bus, recording the two of us
Stacks at the Apple store, man this ballin' is new to us
Trying to make amends, bailing on all my friends
Niggas went to the club, sent a beat to Gucci instead
Man I'm feelin' right, my nigga Fam yellin', ""Don't stop""
And half my crew is always faded on some low top
Stopped drinking for the most part
My only vices all our pictures on my laptop
Screaming at me saying, ""I ain't what you really want""
Christina's parents baby all I make is Milians
We got the shows, we got the paper, but I want respect
So tell them haters we ain't quitting yet
Let 'em know
One love
You can let it out
You can let it out
You can let it out, cause
I shoulda known, shoulda known
I shoulda known, shoulda known
One love
You can let it out
You can let it out
You can let it out, cause
I shoulda known, shoulda known
I shoulda known, shoulda known
One love
You can let it out
You can let it out
You can let it out, cause
I shoulda known, shoulda known
I shoulda known, shoulda known
One love
You can let it out
You can let it out
You can let it out, cause
I shoulda known, shoulda known
I shoulda known, shoulda known
One love, the thing that hasn't changed
My parents lost their job, it's so cold in the A
Now that I'm one percent, I send most of it home
I want to stunt but she need to pay off her student loans
And everybody saying, ""Get it while you hitting man
We want them harder beats, that 808 you slipping man""
Dude is so stupid popping anything they hand me
On that parking lot pimping and politicking in Miami
In that home of the D where they sell that cake batter
Heard a voice in the back, hate from all the fake rappers
That I shitted on, shitted on
Shitted on, shitted on
Rap your soul, dude, let the mic blaze
Show 'em A-Town, East Side, all day
I put it on, I put it on
I put it on, I put it on
Life is somethin' IMAX, film is at a climax
I ain't even started, was it stupid I departed?
Man, probably, but now we do the things we always wanted
I'm proud of me, cause I am undoubtedly a force to be reckoned with
Please somebody cum laude me
Graduated, anticipated the hatred and doubted me
Not a prodigy, just a hard worker from the Dean's List
But most these rappers doin' so-so like a seamstress
Jesus
One love
You can let it out
You can let it out
You can let it out, cause
I shoulda known, shoulda known
I shoulda known, shoulda known
One love
You can let it out
You can let it out
You can let it out, cause
I shoulda known, shoulda known
I shoulda known, shoulda known
One love
You can let it out
You can let it out
You can let it out, cause
I shoulda known, shoulda known
I shoulda known, shoulda known
One love
You can let it out
You can let it out
You can let it out, cause
I shoulda known, shoulda known
I shoulda known, shoulda known"
196,Silk Pillow,https://genius.com/Childish-gambino-silk-pillow-lyrics,Royalty,True,"Centrifugal force pulling me off-course, in a horse race
Changing horses midstream, fourteenth place
On videotape surveillance playback
Sigh you lose face, disgraced, God forbid you
Fall off of the face of the Earth to chase
The black hole of what you thought it was worth today
""Don't shoot the piano player"" I heard them say
It was your fault, centrifugal force, you got caught
Convict monotonous, a verdict thoughtless
As you read it out loud, at least I was being relatively honest
Standing in your office trying to speak to some anacondas
Eking solace out of the sawdust
While your doppelganger stands topless
No one notices, they got their own dramas
Drama-rama's melodramas
You draw commas on the eyes of madonnas
And wonder why you can't turn traumas into nirvanas
Don't mess your head up, still run with these young bucks
Still runnin' on jet fuel, still pimpin' on what-what
What was I thinkin'? I wasn't; What am I drinkin'? I'm buzzin'
Speakin' of weekends I used to fuck with your cousin
I used to rap about nothin', now I rap about nothin'
But that nothin' was somethin' that ain't nobody was bumpin'
See I still got it boo-boo, just a dad'll do you
Wonders if you don't wanna be under some gross dude
But most girls will do it just for a corner seat at Nobu
I bet your daughter's perfect, he say it like he know you
My daughter isn't living yet, Atwater Village idiot
Their flow's dumb, but that royalty's the silliest, now
Someone tell these niggas I ain't fuckin' 'round
Fly them all to Vegas man we hold it down
Livin' for the present, nigga we fuck futures
Sippin' on some whiskey, these bitches drinkin' Kombucha
Recession means more oppression, these niggas will shoot ya
Rio de Janeiro, these bitches lookin' like Xuxa
Talk with anacondas, at least I'm bein' honest
I'm tryin' to turn these Keke Palmers into baby mamas
Baby mama, I'm your baby, mama
Man, let your boy drown, they ain't save me, momma
They ain't save me, momma
They ain't save me, momma
Silk pillow for that new weave
Silk pillow for that new weave"
197,Sober,https://genius.com/Childish-gambino-sober-lyrics,STN MTN / Kauai,True,"And now that it's over, I'll never be sober
I couldn't believe, but now I'm so high
And now that it's over, I'll never be sober
I couldn't believe, but now I'm so high
But now I'm so high
But now I'm so high
But now I'm so high
Girl, what's your problem
Cause I know it's hard sometimes, baby just give it some time
Oh honey now girl, we can solve them
If you just give me some time I can open up your mind
If you let it shine, you can free your mind
Cause I know
And now that it's over, I'll never be sober
I couldn't believe, but now I'm so high
And now that it's over, I'll never be sober
I couldn't believe, but now I'm so high
But now I'm so high
But now I'm so high
But now I'm so high
Girl, if it's done right
Well you know it's got to be, something wonderful to me
Oh honey now girl, give it one night
If you just give it a chance, loving you is not my plan
Cause I know one day you'll see
All the things that we can be
No, no, no...
And now that it's over, I'll never be sober
I couldn't believe, but now I'm so high
And now that it's over, I'll never be sober
I couldn't believe, but now I'm so high
But now I'm so
And now that it's over, I'll never be sober
I couldn't believe, but now I'm so high
But now I'm so high
But now I'm so high
But now I'm so high
But now I'm so high
But now I'm so high..."
206,Stand Tall,https://genius.com/Childish-gambino-stand-tall-lyrics,"“Awaken, My Love!”",True,"When the sun is rising over streets so barren
Since the evening, colors flash before my eyes
I feel like a child, so young and new in '92
I listened to what my father said
Keep all your dreams, keep standing tall
If you are strong, you cannot fall
There is a voice inside us all
So smile when you can, when you can
How this used to feel so far and free
Now these broken souls are all I see
Fists have fallen to our side
We may cry alone, I feel we know where all of this is headed
But my mama said
Keep all your dreams, keep standing tall
Oh I, nah, nah, nah
If you are strong, you cannot fall
If you are strong, oh no
There is a voice inside us all
So smile, ohh, when you can, ohh, when you can
If you cannot, oh!
There is more to you and me
There is more than they can see
I'm on your side, woo, oh
There is more out there
And somebody cares 'bout you
I do
Keep all your dreams, keep standing tall
If you are strong, you cannot fall
Keep all your dreams, keep standing tall
If you are strong, you cannot fall
Keep all your dreams, keep standing tall
If you are strong, you cannot fall
Keep all your dreams, keep standing tall
If you are strong, you cannot fall
There is more out there
Keep all your dreams, keep standing tall
If you are strong, you cannot fall
Oh!
Give me a moment, oh, oh, oh
When they're gone, keep to yourself
Oh, oh, woo, oh, ooh, yeah!
Keep all your dreams, keep standing tall
If you are strong, you cannot fall
Oh! Oh!
Keep on your dreams, keep standing tall
If you are strong, you cannot fall
Oh! Oh!
(Keep on your dreams, keep standing tall
If you are strong, you cannot fall)
Ooh! Oh!"
210,Sunrise,https://genius.com/Childish-gambino-sunrise-lyrics,Camp,True,"Yeah nigga, it's me again
I'm still around, I guess I win
You hear me in your sister's room like all the time
""Gambino Girl forever"" on that bracelet that she bought online
To dudes who couldn't take it, might I say, ""Hasta luego""
'Cause I'm takin' all your city like I'm Carmen San Diego
I am smokin', I'm on fire
I am blazin', don't get hurt
To my white dudes, it's a concert
To my black nerds, this is church
From that NYU dorm to the Emory
Everyone hated me, I'm more hip-hop than you'll ever be
I'm bustin', bustin', bustin', I'm bustin' on these niggas, man
And nothin', nothin' nothin', n-nothin' is the same again
You lookin' dumb as hell man for ever sleepin' on him
Your girl is not around, she busy sleepin 'on him
Will he fail? Now that's the wrong conversation
Terry Gross on the mic, I'm the talk of the nation, ha
 What it do, bitch?
Why these other rappers do shit stupid?
While they be sleepin', I be onto that new shit
While they be sleepin', I be onto that new shit, ayy
 What it do, bitch?
Why these other rappers do shit stupid?
While they be sleepin', I be onto that new shit
While they be sleepin', I be onto that new shit, ayy
New shit, you didn't know?
Black rock like a fuckin' LOST episode
Somethin' for these black kids to call they own
So when you skatin' in your driveway, you not alone
She stay down like that new coat that I bought her
And the fly Rihanna girls be drinkin' my coconut water
And I'm lookin' at her butt, that's that 20/20 hindsight
My shit be Jackson, Jordan, Bolton, Keaton, Tyson, 5 Mikes
Donald Glover, no relation
Always workin', no vacation
They couldn't feel me, no vocation
Murder verses the only motive was motivation
Money equals freedom
I've wanted this since a three-year-old
I've seen it all, like I'm John Mayer's penis hole
Bein' me, that's somethin' that's so unusual
I've seen the future, and the future go, ah
 What it do, bitch?
Why these other rappers do shit stupid?
While they be sleepin', I be onto that new shit
While they be sleepin', I be onto that new shit, ayy
 What it do, bitch?
Why these other rappers do shit stupid?
While they be sleepin', I be onto that new shit
While they be sleepin', I be onto that new shit, ayy
New shit
Can't you hear me, baby?
Can't you hear me callin' out your name?
Can't you hear me, baby?
Ohh, can't you hear me callin' out your name?"
214,Terrified,https://genius.com/Childish-gambino-terrified-lyrics,"“Awaken, My Love!”",True,"There's a bottom to the top of a moment
You won't always be around
Catch a nigga coming quickly behind you
People want you underground
Do you misbehave?
Haunt you to your grave
I'm going to eat you alive
Please don't find me rude
But I don't eat fast food
So don't run too fast
Just hide, ooh!
You know that you're the one that's terrified, ooh
Just hide, ooh!
You know that you're the one that's terrified, ooh
La, la, la, la, la
La, la, la, la, la
I'm spinning, I'm spinning, I'm spinning you up
I'm spinning, I'm spinning, I'm spinning you up
I'm spinning, I'm spinning, I'm spinning you up
I'm spinning, I'm spinning, I'm spinning you up
I'm spinning, I'm spinning, I'm spinning you up
I'm spinning, I'm spinning, I'm spinning you up
I'm spinning, I'm spinning, I'm spinning you up
I'm spinning, I'm spinning, I'm spinning you up
Just hide, ooh!
You know that you're the one that's terrified, ooh
Just hide, ooh!
You know that you're the one, that's terrified, ooh
No, no, no, no, no, no, no, please
Ooh-oh, no, no, no, ooh!
Oh, you can't run from me
You can't hide from me"
216,That Power,https://genius.com/Childish-gambino-that-power-lyrics,Camp,True,"All these haters, see you later
All that I could do, but you don't even feel me though
I know you know I know you got that power
That power
Oh, oh oh
So CG, but a nigga stay real though
I'm fly, I'm ill, I'm runnin' shit
3-points, field goal
Rappers used to laugh like I tripped and fell
Cause I don't stunt a gold cross like I Christian, bail
Yeah, they starin' at me jealous 'cause I do shows bigger
But your looks don't help like an old gold digger
Uncool, but lyrically I'm a stone cold killer
So it's 400 blows to these Truffaut niggas
Yeah, now that's the line of the century
Niggas missed it, too busy, they lyin' 'bout penitentiary
Man, you ain't been there, nigga you been scared
And I'm still livin' single like Synclaire
Lovin' white dudes who call me white and then try to hate
When I wasn’t white enough to use your pool when I was eight
Stone Mountain, you raised me well
I’m stared at by Confederates, but hard as hell
Tight jeans, penny loafers, but I still drink a fo' dime
Staying on my me shit, but hated on by both sides
I’m just a kid who blowin' up with my father’s name
And every black ""You're not black enough""
Is a white ""you're all the same""
Mm Food like Rapp Snitch Knishes
'Cause it's Oreos, Twinkies, coconuts, delicious
How many gold plaques you want inside your dining room?
I said, ""I want a full house""
They said, ""You got it, dude""
All these haters, see you later
All that I could do, but you don't even feel me though 
I know you know I know you got that power
That power
Oh, oh oh
Holla, holla, holla, holla at your boy
Like your dad when he's pissed off
Got flow, I could make a cripple crip walk
Niggas' breath stank, all they do is shit talk
People want a real man, I made 'em wait this long
Maybe if he bombs, he'll quit and keep actin'
And save paper like your aunt does with McDonald napkins
How'd it happen? Honesty did it
See all of my competition at the bodies exhibit
Yeah, I bodied the limits and I deaded them fakers
Motherfuck if you hate it, cremated them haters
So, my studio be a funeral
Yeah, this is our year, oh you didn't know?
Uh, yeah I'm killin' you, step inside the lion's den
Man I'm hov if the 'O' was an 'I' instead
On stage wit' my family in front of me
I am what I am: everything I wanna be
All these haters, see you later
All that I could do, but you don't even feel me though
I know you know I know you got that power
That power
Oh, oh oh
This is on a bus back from camp
I’m thirteen and so are you
Before I left for camp I imagined it would be me and three or four other dudes
I hadn’t met yet, running around all summer, getting into trouble
It turned out it would be me and just one girl. That’s you
And we’re still at camp as long as we’re on the bus
And not at the pickup point where our parents would be waiting for us
We’re still wearing our orange camp t-shirts. We still smell like pineneedles
I like you and you like me and I more-than-like you
But I don’t know if you do or don’t more-than-like me
You’ve never said, so I haven’t been saying anything all summer
Content to enjoy the small miracle of a girl choosing to talk to me
And choosing to do so again the next day and so on
A girl who’s smart and funny and who, if I say something dumb for a laugh
Is willing to say something two or three times as dumb to make me laugh
But who also gets weird and wise sometimes in a way I could never be
A girl who reads books that no one’s assigned to her
Whose curly brown hair has a line running through it
From where she put a tie to hold it up while it was still wet
Back in the real world we don’t go to the same school
And unless one of our families moves to a dramatically different neighborhood
We won’t go to the same high school
So, this is kind of it for us. Unless I say something
And it might especially be it for us if I actually do say something
The sun’s gone down and the bus is quiet. A lot of kids are asleep
We’re talking in whispers about a tree we saw at a rest stop
That looks like a kid we know
And then I’m like, “Can I tell you something?”
And all of a sudden I’m telling you
And I keep telling you and it all comes out of me and it keeps coming
And your face is there and gone and there and gone
As we pass underneath the orange lamps that line the sides of the highway
And there’s no expression on it
And I think just after a point I’m just talking to lengthen the time
Where we live in a world where you haven’t said “yes” or “no” yet
And regrettably I end up using the word “destiny”
I don’t remember in what context. Doesn’t really matter
Before long I’m out of stuff to say and you smile and say, “okay”
I don’t know exactly what you mean by it, but it seems vaguely positive
And I would leave in order not to spoil the moment
But there’s nowhere to go because we’re on a bus
So I pretend like I’m asleep and before long, I really am
I wake up, the bus isn’t moving anymore
The domed lights that line the center aisle are all on
I turn and you’re not there
Then again a lot of kids aren’t in their seats anymore
We’re parked at the pick-up point, which is in the parking lot of a Methodist church
The bus is half empty. You might be in your dad’s car by now
Your bags and things piled high in the trunk
The girls in the back of the bus are shrieking and laughing and taking their sweet time
Disembarking as I swing my legs out into the aisle to get up off the bus
Just as one of them reaches my row
It used to be our row, on our way off
It’s Michelle, a girl who got suspended from third grade for a week
After throwing rocks at my head
Adolescence is doing her a ton of favors body-wise
She stops and looks down at me
And her head is blasted from behind by the dome light, so I can’t really see her face
But I can see her smile. And she says one word: “destiny”
Then her and the girls clogging the aisles behind her all laugh
And then she turns and leads them off the bus
I didn’t know you were friends with them
I find my dad in the parking lot. He drives me back to our house and camp is over
So is summer, even though there’s two weeks until school starts
This isn’t a story about how girls are evil or how love is bad
This is a story about how I learned something and I’m not saying this thing is true or not
I’m just saying it’s what I learned
I told you something. It was just for you and you told everybody
So I learned cut out the middle man, make it all for everybody, always
Everybody can’t turn around and tell everybody, everybody already knows, I told them
But this means there isn’t a place in my life for you or someone like you
Is it sad? Sure. But it’s a sadness I chose
I wish I could say this was a story about how I got on the bus a boy
And got off a man more cynical, hardened, and mature and shit
But that’s not true. The truth is I got on the bus a boy. And I never got off the bus
I still haven’t"
226,​​The Library (Intro),https://genius.com/Childish-gambino-the-library-intro-lyrics,Because the Internet,True,
228,The Night Me and Your Mama Met,https://genius.com/Childish-gambino-the-night-me-and-your-mama-met-lyrics,"“Awaken, My Love!”",True,
230,The Palisades,https://genius.com/Childish-gambino-the-palisades-lyrics,STN MTN / Kauai,True,"Oh no, no, yeah
I know the secret we share
Look what this feeling has done to me
There's something deep in the air
Just hope your hands lift me comfortably
I don't know why but every time I see you smiling
I'm tired of running tired of playing tired of hiding
If we could be together would that make you happy?
And If it wouldn't, tell your girlfriend to get at me
Love don't really happen
Love don't really happen
Love don't really happen
Love don't really happen
I think there's something for us
Lying around as the world comes down
If you understand what I'm saying
You won't end up in the lost and found, nope
I don't know why but every time I see you dancing
I'm tired of running tired of playing late romancing
If we could be together would that make you happy?
And if it wouldn't, tell your girlfriend to get at me
Love don't really happen
Love don't really happen
Love don't really happen
Love don't really happen
Now why can't every day be like this
Smoke a J at the beach like this
Hang with bae at the beach like this
Conversations with Kish like this 
Never thought it could be like this
Be the man like I am like this
Dance around shake your hips like this
Mess around make a hit like this
Like this, like this, no
Always be like this, no
Like this, like this, like this, no
Always be like this, no
Like this, always be like this
Like this, like this, like this"
239,They Don’t Like Me,https://genius.com/Childish-gambino-they-dont-like-me-lyrics,Royalty,True,"Somebody tell they people what the fuck is up
I'm grindin' like a doozer looking cool as fuck
I'm grindin' I'm most hated but I sell the stage
I'm grindin' I'm most hated but I'm gettin' paid
Eddy Scissorhands is workin' on my linin' 
Gettin' spiffy for these bitches I be eyeing
Fredward Mercury was playin' while I'm ridin' 
Down the Ryan, in a Scion 
And I'm flyin', but it's cool, I got insurance
On the run, because I got warrants 
But it's cool I got endurance
In school I got suspended, but in turn I got some earnings
Could've spent it all on Thursday, but I saved it for my parents
But I spent a bit on Friday, in the night I hang with Donald
And I'm tired of McDonald's, want a chick that cook Chicano
That can't speak a lick of English
And pronounce my name like ""Chano""
She say ""something, something"" Spanish
I look back like, ""Bitch, I-I know""
Toni-i-ight, I'mma make decisions for li-i-ife
Take some Lucys, Boomers
Dark liq' and lights, I might dri-i-ive
That's that shit right there that I don't li-i-ike
There, that shit, just had to say
Shouts to the niggas that passed away
And shouts for the niggas that's here right now
And shots at the niggas that got away
So sad to say, but it's all good
Niggas gon' celebrate, and wait for the day
And wait for the day shit detonate, with Alizé
Like live from the Chi', it's Saturday ni-i-ight
Used to have some patience, now it's all gone
Force feed these motherfuckers eatin' foie gras
Force feed these motherfuckers not a rockstar
I'm a say my piece, these other rappers lockjaw
I don't think they like me 
I don't think I'm icy, I think I'm aight, B
Niggas wanna fight me? That's unnecessary
I don't quit for shit, that's my legendary
Oh, I think dey like me, oh I think dey like me
Oh, I think dey like me, oh I think dey like me
Oh, I think dey like me, oh I think dey like me
Oh, I think dey like me, oh I think dey like me"
250,Toxic,https://genius.com/Childish-gambino-toxic-lyrics,Royalty,True,"Flow so pneumonia, yo bitch want my boner
I take her 'round the corner then I gave the ho a bonus
Bitches wanna bone us, we ain't cubic zirconia
But I will never own 'em so to me them bitches loners
On the deck, and a tongue flip like the ""my"" in ""My Sharona""
Got her drip, drip, drippin' like that lemon and Corona
Bank roll thick like that neck on Sabonis
But I will never trick, you just get dick and balonis
Take that tenderoni, and now she ride my pony
And cheese came with it like a snatch of pepperoni
I'm an O.G., I'm with CG
You a he-she, nigga run you back like a repeat
I'm a pill-poppin' ET, Givenchy on a ten-speed
Hot like Britney in '03, ya know me
Smokin' on that Toxic, sippin' on an O.E
Dippin' in that Molly got me higher than some Flow C
Too high, can't come down
Too high, can't come down
Too high, can't come down
Too high, can't come down
Fandango my Mandingo, we should do a movie
Groupies lookin' like the Yakuza in my Jacuzzi
Excuse me I'm on that ooey, my pockets are life with Louis
Euros is different colors, my wallet look like a Coogi
He who speakin' the least is Chief Keefin' the peace
Leavin' seeds in yo niece, prayin' that she ain't late
Sprayin' like that AK, now that shit my namesake
'Bino you so nasty, ass like an ashtray
Smokin' Flying Lotus, used to be Jehovah's
I'm in yo girl and now she feeling Polish like pierogies
They hopin' that they smoke us
N'aw man, never that
Trippin' off that earwax, Danny Brown and D-Stacks
Ill pandemic, man that shit be everywhere
Midas is your highness and you Haribo like Gummi bears
Why I'm fly like a cockpit, you don't fly like a ostrich
Stupid shit like a mosh pit, can't believe this is ""Toxic""
It's in the air and it's all around
Too high, can't come down
It's in the air and it's all around
Too high, can't come down
It's in the air and it's all around
Too high, can't come down
It's in the air and it's all around
Too high, can't come down"
254,U Don’t Have to Call,https://genius.com/Childish-gambino-u-dont-have-to-call-lyrics,STN MTN / Kauai,True,"Gambino: Yeah, where'd you guys go?
Girls: To where, In Atlanta?
Strip Club Queen: When I used to live here, I was the strip club queen
Fam: Wait, wait, so what's up with Follies? Like lemme know
Strip Club Queen: Follies is my favorite strip club ever, in Atlanta
Gambino: Follies is the realest
Strip Club Queen: I swear to god-Follies is the realest, more-so because they have international bitches in there, you got bitches from Cambodia, you got bitches from fucking Italy, you got bitches from fucking Africa, you got bitches from...Kansas, you got bitches from everywhere in Follies
Situations will arise, in our lives
But you gotta be smart about it
Celebrations, with the guys
I sacrificed, 'cause you could not sleep without it
Girl I, 'cause I loved you
You were my girl
See I, thought the world of you
But so you know
You don't have to call baby no
'Cause I'mma be alright tonight
You don't have to call baby no
I'mma be alright tonight
I mean
I waited, and waited, and waited
For that phone call
And then I served you what she was asking for
Nah, you ain't gotta make that call now
Stone Mountain, yeah, you started running that thing after us
We are very rare
10% of a foster home trying to Cinderella this shit
This melanin pit they placed us in and said get out
No blueprint, hell's cruise ship
Took him and her, who made him and her
Who made him and her who made her
Who ran away from the south at 14 pregnant
Who made her who came back to the south
Atlanta, Georgia who made me
Funny hairline, white name
Blonde dreads, African name , both of our parents
Original black hippies, so what?
Little 5 points to Avondale to Stone Crest
You out in Lithonia though
But fuck that, I'm a high class nigga
I catch you out at Lenox
Nah fuck that, I'm looking for hoes at Atlantic Station
Nah fuck that, I'm at South DeKalb Mall
Really in the parking lot, leaning on some broke niggas Camry
The pic you sent last night says you really with the shits
My leather passenger seat exhales
Wasn't ready for all that
'Cause it's not me
I mean who is right?
I'mma take you to Tongue & Groove
There's $20 to wear my hat inside
I give em $100 and tell em to pay forward for the niggas behind me
They playing Jeezy like that shit came out yesterday
Thug motivation, I was never a thug and they used to respect me for it
But now the game's fucked up and I gotta Michael Corleone these niggas
Quiet, confident, I talked to her
She came with you, but she left with me
And now she's in the passenger seat
So, where we going?
Just away
Which leaves you standing there thinking
You don't have to call, baby"
255,Unnecessary,https://genius.com/Childish-gambino-unnecessary-lyrics,Royalty,True,"Aye, it's royalty
It's royalty, you ain't even know that?
You gotta use the royal wheel on that one
It's royalty
Who the fuck, Gambino, this nigga on your TiVo?
My hotel cost a kilo, banking like a free throw
Fuck y'all, we A-Team, y'all plan B like Walgreens
Cop that shit and paint it black, niggas want they summer back?
Ha-ha, no way, hublots, Dolce
Beans in my hand, girl in the car
She still with her man, but she seeing me tomorrow
Homegirl on that Master P, watch us ball like referees
Unnecessary roughness? We just trying to function
Used to sport them Filas cause my cousin pack them heaters
We don't wife 'em like Khalifa, we just party then we leave 'em
Tell 'em that we hittin', we don't really see 'em
My girl look best when she only wear a fitted
Q and 'Bino in the house and you niggas in the Senate
Get it?
Four thou' on my fit, that's unnecessary
Skiing in Japan, that's unnecessary
Molly on my rider, that's unnecessary
'Bino spit the fire, that ain't even necessary
That's unnecessary, that's unnecessary
That's unnecessary, that's unnecessary
Roll out on a plane, that's unnecessary
'Tussin and champagne, nigga that ain't even necessary
They said don’t buy the belt and I got it
They said don’t get the Rollie and I bought it
Nigga, I’m balling
My fucking mixtape can get you through college
Getting them dollars
Showing my pearly white teeth, I'm a nigga that’s flawless
Came a long way from dumping out Impalas
Same gun and pants, different ski mask from coppers
All of this copper
Knock knock, who could it be? Niggas know I got it on lock
Yawk, yawk
Bitch rappers better move ‘fore them niggas get dropped
Mr. Flop boy, you got your label hot
I’m the hardest out, you's a table cloth
Unnecessary balling, I was carted off
Been fucking with my side bitch so much
My main bitch can’t stand it
Hunned racks in three months, man this shit is outstanding
Seen a dollar go to stupid racks, billion, trillion
Nigga, that’s what I call building
‘Bino what it do, let’s go half on a million
Bathroom DVR, that’s unnecessary
Pushing in that bulletproof, that’s unnecessary
Stunting in the mall, that’s unnecessary
Condo on my arm, that ain't even necessary
That’s unnecessary, that’s unnecessary
That’s unnecessary, that’s unnecessary
Ibiza for a day, that’s unnecessary
Show's a hundred K, nigga, that ain’t even necessary
Bl-bl-bla-black Lip Bastard, actual natural disaster
I did a song about DMT, Soulja Boy did one right after-er-er-er
3 eyes, these guys ain’t seeing me
Nno radio showed up over B.o.B
G-O-D Emcee, I’m the devil with angel wings
Pilot Talk, currency , stole the show, burglary 
I love that flow but I got more , open condoms in condos 
Open bottles of Moet , white with white girls in Eugene 
We used to call hoes on 3-way and take 'em out to the movies 
And now we just do it our way , she driving stick in the driveway 
Just popped a molly with Miley , she do shrooms every blue moon 
Hundred million trillion muthafuckin' racks nigga 
Pinot Grigio the lean’ll go in that nigga
Now that's unnecessary, been a legend since elementary
Ayo, Bino, tell these niggas I ain't no joke
She don't need speak, she ain't giving no throat
You are under my control, suspend the L's but I'm on a roll
Grade A, honor roll, mayday, Soul!"
257,V. 3005,https://genius.com/Childish-gambino-v-3005-lyrics,Because the Internet,True,"]
No matter what you say or what you do
When I'm alone, I'd rather be with you
Fuck these other niggas, I'll be right by your side
'Til 3005, hol' up
Okay, hold up, wait a minute, all good just a week ago
Crew at my house and we party every weekend so
On the radio, that's my favorite song
Make me bounce around, like I don't know, like I won't be here long
Now the thrill is gone, got no patience, 'cause I'm not a doctor
Girl why is you lying, girl why you Mufasa
Yeah, mi casa su casa, got it stripping like Gaza
Got so high off volcanoes, now the flow is so lava
Yeah, we spit that saliva, iPhone got message from Viber
Either the head is so hydra, or we let bygones be bygones
""My God, you pay for your friends?"" I'll take that as a compliment
Got a house full of homies, why I feel so the opposite?
Incompetent ain't the half of it
Saturdays we're Young Lavish-ing
Saddest shit, is I'm bad as it
Beans they took from the cabinet 
Sorry, I'm just scared of the future
'Til 3005, I got your back, we can do this, hold up
No matter what you say or what you do
When I'm alone, I'd rather be with you
Fuck these other niggas, I'll be right by your side
'Til 3005, hol' up 
Hol' up , hol' up 
Hol' up , hol' up 
Hol' up , hol' up 
Hol' up 
No matter what you say or what you do
When I'm alone, I'd rather be with you
Fuck these other niggas, I'll be right by your side
'Til 3005, hol' up 
Hol' up , hol' up 
Hol' up , hol' up 
Hol' up , hol' up 
Hol' up 
I used to care what people thought, but now I care more
I mean, nobody out here's got it figured out
So therefore, I've lost all hope of a happy ending
Depending on whether or not it's worth it, so insecure, no one's perfect
We spend it with no shame, we blow that like Coltrane
We in here like Rogaine, or leave it like Cobain
And when I'm long gone, whole crew sing a swan song
Cause we all just ticking time bombs, got a Lambo like LeBron's mom
And no matter where all of my friends go, Emily, Fam, and Lorenzo
All of them people my kinfolk, at least I think so, can't tell
'Cause when them checks clear, they're not here
'Cause they don't care, it's kinda sad but I'm laughing whatever happens
Assassins are stabbed in the back of my cabin
Labrador yapping, I'm glad that it happened, I mean it
Between us, I think there's something special, and if I lose my mental
Just hold my hand, even if you don't understand, hol' up
No matter what you say or what you do 
When I'm alone, I'd rather be with you 
Fuck these other niggas, I'll be right by your side
'Til 3005, hol' up 
Hol' up , hol' up 
Hol' up , hol' up 
Hol' up , hol' up 
Hol' up
No matter what you say or what you do
When I'm alone, I'd rather be with you
Fuck these other niggas, I'll be right by your side
'Til 3005, hol' up 
Hol' up , hol' up 
Hol' up , hol' up 
Hol' up , hol' up 
Hol' up 
Hol' up, hol' up
Hol' up, hol' up
Hol' up, hol' up
Hol' up, hol' up
Na—na—na, na—na—na—na—na
We did it! Yay!
Nigga, you so thirsty"
258,V. 3005 - Beach Picnic Version,https://genius.com/Childish-gambino-v-3005-beach-picnic-version-lyrics,STN MTN / Kauai,True,"No matter what you say or what you do
When I'm alone, I'd rather be with you
Fuck these other niggas
I'll be right by your side 'til 3005, hold up
No matter what you say or what you do
When I'm alone, I'd rather be with you
Fuck these other niggas
I'll be right by your side 'til 3005, hold up
No matter what you say or what you do
When I'm alone, I'd rather be with you
Fuck these other niggas
I'll be right by your side 'til 3005, hold up
No matter what you say or what you do
When I'm alone, I'd rather be with you
Fuck these other niggas
I'll be right by your side 'til 3005, hold up
No matter what you say or what you do
When I'm alone, I'd rather be with you
Fuck these other niggas
I'll be right by your side 'til 3005, hold up"
