,Title,URL,Album,InAnAlbum,Lyrics
369,Traffic In the Sky,https://genius.com/Mac-miller-traffic-in-the-sky-lyrics,K.I.D.S,True,"Recently it seem like everywhere we go

The drinks stay cold when we coolin', coolin'

And being broke starts to get a little old

My money had to get some fine tunin'

Tonight might be the night I make it

So let's live it up and don't regret it at all 

All these faces, different places

People hit me up but I'm forgettin' to call 

Get away to California where the weather getting colder

My honey's by the pool with umbrellas and mimosas

Chillin' at the beach house, lounging on the sofa

Ridin' with a chauffeur, on my way to blow up

Stoner, roll up, fishin', champagne sippin'

Five-star chef stay cookin' in the kitchen 

But makin' only the good shit 

See the way I'm living they like ""Oh my goodness""

I tell 'em I'm fine 

I ain't got a damn thing on my mind 

And baby all we got is time 

Let's just watch the clouds go by 

Ah, ah, ah, ah

And there ain't no need to panic

Girl, we can lay up on this hammock

No need to pose here, everything candid

Livin' in the moment, feeling so splendid

Bottles on me, you can put it on the debit 

I'm just trying to have fun tonight

So everybody wang chung tonight 

Girl, you can fall in love tonight

'Cause trust me, I'ma fuck you right

Got my Louis shades on, ain't no damn thing wrong 

Fill enough cups 'til the bottle all gone

We just coolin', coolin' , feel the breeze

It's time to get you something you can sing off key

Like, ""La, la, la, la, la, la, la"" 

Uh, I'll be puffing that la, la, la, la, la, la, la 

I tell 'em I'm fine

I ain't got a damn thing on my mind

And baby, all we got is time 

Let's just watch the clouds go by

Ah, ah, ah, ah

Yeah, haha, that's that smooth shit, Jerm! That pimp shit dude! Oh yeah. Thumbs up, haha!"
371,Travellin’ Man,https://genius.com/Mac-miller-travellin-man-lyrics,The High Life,True,"Memories don't live like people do, they always remember you

Whether things are good or bad, it's just the memories

Memories don't live like people do baby don't forget me

I'm a traveling man, moving through places space and time

Got a lot of things I got to do

But lord willing I'm coming back to you, baby boo

I'm a traveling man, moving through places space and time

Got a lot of things I got to do

But god willing I'm coming back to you, baby boo

Ye I keep my bags packed, always back on the road

Headed back to baby girl right after the show

But now I got clothes, hoes, piff, and kicks

Always twist a couple spiffs while I'm in the whip

First thing I need the gas, hit the pump fill the tank up

Tell my homie at the register to stay up

I'm on the parkway feeling like the straight month

Going through the tunnel bout to break up

Phone gets hanged up, tunes turned way up the max

Hit the L twice then pass it to the back breath

My mediation coming in from recreation

Ain't no pause or hesitation, trying to catch my respiration

I ain't never had no patience, so I'm hardly ever waiting

Just creating money making, with creative preparation

Sink all these cats with false representation

Two bigger words maybe need some translation

Intellectual boy figurative language

And that there, that ain't shit

 You feel me? The high life and I'm gone

Memories don't live like people do, they always remember you

Whether things are good or bad, it's just the memories

Memories don't live like people do baby don't forget me

I'm a traveling man, moving through places space and time

Got a lot of things I got to do

But lord willing I'm coming back to you, baby boo

I'm a traveling man, moving through places space and time

Got a lot of things I got to do

But god willing I'm coming back to you, baby boo

My plane coming down and I'm happy to land

Every time I got to go my girl grabbing my hand

Trying to pull me back to her, and as mad as I am

I gotta make this money I'm a traveling man

So through airplane, boat, or packed in a van

Baby I'mma hurry back to you as fast as I can

It don't matter what I gotta do

Dreams I gotta follow you

Love is what I'm falling to

And ever do I follow through

So ima put it all on you

Just know that I ain't got a clue

But baby I be watching you copping you some Prada shoes

Hurt me when I watch the news

The doctor is in the hospitals trying to heal the sick

But all their chances is impossible

Giving the word like literature spitting the verse

For all of those who live in the Berg

I travel the word the land and the sea

Here to open up your mind

Just hand me the key

Memories don't live like people do, they always remember you

Whether things are good or bad, it's just the memories

Memories don't live like people do baby don't forget me

I'm a traveling man, moving through places space and time

Got a lot of things I got to do

But lord willing I'm coming back to you, baby boo

I'm a traveling man, moving through places space and time

Got a lot of things I got to do

But god willing I'm coming back to you, baby boo"
374,Two Matches,https://genius.com/Mac-miller-two-matches-lyrics,GO:OD AM,True,"When I was just a kid

Dreamt that one day we'd all get rich

No more problems and no more tricks

I set my sights high cause in my lifetime

Man, I've seen some shit

Yeah, I swear to God

I've seen some muthafuckin' shit

Whatcha doin' if you ain't on your job? 

Hey, blow out your candles, make a wish

What's a life if you never take a risk?

Ain't a place too far, ain't a dream too big

Ain't nothin' wrong with a little bit of fun 

Ain't nothin' wrong with a little bit of fun

In my lifetime, my whole M.O. was to get this M-O-N-E-Y

Sabotage the wealthy and enrichen the poor 

Long story short, that's one of my longterm goals

My anatomy is platinum, gold is old

Lettin' my hair swing like Pootie Tang

I done seen some spooky things through these Gucci shades

Acute to cute bitches, niggas with drums

Niggas with bands like the Martin Luther King parade

But can't we all just get along?

Like Martin Lawrence would say and get along with our day

She say ""Soulo, you so crazy and deranged"", I say I know

Roll that weed nigga! 

Most Dope, Top Dawg off the leash

Sounwave on the beat and our key is anarchy

Your confidence is caca compared to a kamikaze

Still wishin' peace to all y'all, pardon my nostalgia

Soul!

When I was just a kid

Dreamt that one day we'd all get rich

No more problems and no more tricks

I set my sights high cause in my lifetime

Man, I've seen some shit

Yeah, I swear to God

I've seen some muthafuckin' shit

Whatcha doin' if you ain't on your job? 

Hey, blow out your candles, make a wish

What's a life if you never take a risk?

Ain't a place too far, ain't a dream too big

Ain't nothin' wrong with a little bit of fun 

Ain't nothin' wrong with a little bit of fun

Yeah, I've seen some shit 

How'd I end up in a place like this? 

Swear to God, seen some shit

Light a match, keep it lit, yeah, it is what it is

In this lifetime, be the time of your life

It's been a while but it'll come back to you just like ridin' a bike

And as a child, I was curious my mind was the dirtiest

Curse words were probably my first words, affirmative

My home run derby shit, was makin' profit out the park

Even the brightest mind will hang around at dark sometimes

I had to fight for mine, Tyson in his prime, used to idolize

Had to write my wrongs, the day's short, the night's is long

I'm makin' corpses when it's on and eatin' swordfish

From gigantic portions, Lord is important, but I am stronger

I'm a monster with the heart of a lion divide and conquer

Walk on water, it won't be long till I flyin', that's my departure

I'm a goner

Shootin' down from the sky with the eyes of an archer

Better find that thing you die for

I don't know why what I get so high for

I'm a problem and as hard as I try hiding from karma

You'd be traumatized seein' what came across these eyes

There was a time...

When I was just a kid

Dreamt that one day we'd all get rich

No more problems and no more tricks

I set my sights high cause In my lifetime

Man, I've seen some shit

Yeah, I swear to God

I've seen some muthafuckin' shit

Whatcha doin' if you ain't on your job?

Take your time

Don't close your eyes

Life happens in a flash

And you don't wanna miss that

Hey, blow out your candles, make a wish

What's a life if you never take a risk?

Ain't a place too far, ain't a dream too big

Ain't nothin' wrong with a little bit of fun 

Ain't nothin' wrong with a little bit of fun

Yeah, I've seen some shit 

How'd I end up in a place like this? 

Swear to God, seen some shit

Light a match, keep it lit, yeah, it is what it is

We all grow up to be gangstas, playas, snitches

Freaks and strangers, politicians

Good and evil people

Sinners, saints and everything in between

Wicked as Aleister Crowley, know﻿ me

Lately I've been thinkin' 

I've, I've been thinkin'

What's the difference? What's the difference?

Nothing at all! 

Aye, let me just add one more thing, Josh

Aye, aye, watch that shit man, you almost burnt me nigga!"
375,Uber,https://genius.com/Mac-miller-uber-lyrics,Faces,True,"Who put the spiders in my applesauce?

Took the pins out my hand grenade?

Somebody said that I deserve to die

I looked him in the eye and said the devil's not circumcised

Who put spiders in my applesauce?

Took the pins out my hand grenade?

Somebody told that I deserve to die

I looked him in the eye and said the devil not circumcised

So play me a song on the guitar

Got a rainforest in my cigar

There's knots in my yo-yo string

Put a crown on my stallion, I'm the Polo king

I fell in love with a go-go dancer, she's a single mom

The underdog, I like to play the game with Diddy Kong

She the god type, throw that bitch a Klondike

Everything is alright, see it's written in the Psalms

I told her I get rich off my little songs

Gave her a billion reasons that she should come along

Immediately, she dropped her shit

But everywhere I go, they tell me ""Watch your bitch!""

God damn! I guess I got another one

Good vibrations, Marky Mark and the Funky Bunch

I put the gourmet flavors inside the honey blunt

Got my head underwater but I ain't comin' up

Fuck air, my bitch's ass is like a plump pear

And she ain't pretty or ugly, I say she's just fair

Man this life is unfair

Okay I'm parkin' lot pimpin', I got nothin' to lose

And I'ma do this 'til I'm a hundred and two

Why you tryna stunt when we stuntin' on you?

I said I'm parkin' lot pimpin', I got nothin' to do

And I'ma do this 'til I'm a hundred and two

Why you tryna stunt when we stuntin' on you?

I'm readin' old Playboy magazines

Somethin' from the 50's when the journalism had its peak

You play the background, you just a member of the faculty

I'm actually out here decision makin'

Had to get my shit together, I was missin' payments

I just pray to God that my lady isn't famous

She threw the gown on and we hit the banquet

She got her own story; just let the bitch explain it:

Mac, I think the girl that you speakin' 'bout

Was, in fact, the same chick, late night, creepin' out

Sneakin' out, my homie knew it, told me keep an eye

Found out she was twerkin', found out she wasn't workin'

The whole game switched when my man hit

Got me rollin' in a circle, top-down, blowin' purple

Seen the parkin' lot, I'm 'bout to crawl up like a turtle

Seen the parkin' lot, I'm 'bout to crawl up like a turtle

Swang, switchin' lane to lane, still tippin'

Trunk up, top down, call it parkin' lot pimpin' 

Switchin' lane to lane, still tippin'

Trunk up, top down, call it parkin' lot pimpin'

Okay I'm parkin' lot pimpin', I got nothin' to lose

And I'ma do this 'til I'm a hundred and two

Why you tryna stunt when we stuntin' on you?

I said I'm parkin' lot pimpin', I got nothin' to do

And I'ma do this 'til I'm a hundred and two

Why you tryna stunt when we stuntin' on you?"
377,Under The Weather,https://genius.com/Mac-miller-under-the-weather-lyrics,Blue Slide Park,True,"Hey, hey, I bet it must be nice, chillin' every day

Not really doin' shit, a couple million in the bank

I'm workin' all the time, never gettin' me a break

But fuck it that's fine, not a minute go to waste

I just want to be a legend. Every second I gotta be goin' in

A part of me wanna chill, but part of me wanna win

No college payin' my bills, I'm sayin' just what I feel

Cause haters be lookin' stupid, when you just keepin' it real

I got too much on my mind to care about the internet bullshit

But the people comin' up say I'm forgettin' who I am

Just because they random dudes I went to school with

I'm cool with it, chillin' with some buddah smoke

I always do it big like a Jewish nose

Cadillacs, I'm tryna to get a few of those

Fuck stress, everything'll be okay

How did you know

I was feeling so under the weather

This evening

If you don’t mind

Come rest your mind

I think it's all gon' be okay

And they say they love you, but they kiddin'

They say they bought your CD, but they didn't

If you don’t mind

Come rest your mind

I think it's all gon' be okay

Do you believe in fairytales, dreams come true?

One day you gone make it

If they gave you hand out, and you were down bad

Would you take it?

I found that bein' famous in reality, well it ain’t shit

Cause you could have the world in the palm of your hand

But it don’t mean a thing ‘til you change it

Listen, baby, I'mma be great now

We can watch a movie, fuck it, stay up late

I’mma make my way to the top, every day I get closer

When I was young they told me to wait until I'm older

They turned a cold shoulder to me

And now they want tickets to my shows for the free

""Hey Mac, can I take a pic? Can I have an autograph?""

Bitch suck my dick

How did you know

I was feeling so under the weather

This evening

If you don’t mind

Come rest your mind

I think it's all gon' be okay

And they say they love you, but they kiddin'

They say they bought your CD, but they didn't

If you don’t mind

Come rest your mind

I think it's all gon' be okay

Go front, back, side to side

Wave, say hi if I'm riding by

I know it sucks with a 9 to 5

But everything'll be alright

We go front, back, side to side

Wave, say hi if I'm riding by

I know it sucks with a 9 to 5

But everything'll be alright

Under the weather, shit'll get better

Under the weather, shit'll get better

The hatin' gonna last forever so

I just smile, it's whatever

Under the weather, shit'll get better

Under the weather, shit'll get better

Don't let nobody say you can't, heart beating like an 808

I know it sucks with a 9 to 5, but everything'll be alright

Go front, back, side to side

Wave, say hi if I'm riding by

I know it sucks with a 9 to 5

But everything'll be alright

We go front, back, side to side

Wave, say hi if I'm riding by

I know it sucks with a 9 to 5

But everything'll be alright

How did you know

I was feeling so under the weather

This evening

If you don’t mind

Come rest your mind

I think it's all gon' be okay

And they say they love you, but they kiddin'

They say they bought your CD, but they didn't

If you don’t mind

Come rest your mind

I think it's all gon' be okay"
385,Up All Night,https://genius.com/Mac-miller-up-all-night-lyrics,Blue Slide Park,True,"Fill it up, fill it up!

Fill it up, fill it up!

Fill it up, fill it up!

Fill it up, fill it up!

Let me get another cup please

I ain't drivin' home, so you can have my keys

Got a bunch of tricks all hidden up my sleeve

So I'mma get drunk, won't be leavin' til 3

Yea, I got a reputation of gettin' wasted

Everything in sight, homie we ain't tryna save shit

Leave the spot dizzy, so no I can't see, bitch

Sexy bartenders always get a really mean tip

Life's so good, please enjoy it!

End of every night when your head's in the toilet

Yeah we party hard, give a fuck about employment

Kill the whole bottle we'll be spinnin' like a coin flip

We ain't goin' home no time soon

I'm on shot number 4 times 2

Stand by the keg, let the hoes find you

Gettin' nice, I'll be up all night

We stayin' up all night

I ain't got shit to do tomorrow, tomorrow

We up all night

I ain't got shit to do tomorrow, tomorrow

We up all night

I ain't got shit to do tomorrow, tomorrow

We up all night

I ain't got shit to do tomorrow, tomorrow

We up all night

Drink drink drink drink

Drink drink drink drink

Drink 'til we can't no more

Drink drink drink drink

Drink drink drink drink

Drink 'til we can't no more

Head starts spinnin' and my legs get wobbly

Every mornin' wake up, liquor in my coffee

Yea I'm tryna party, find a open house crib

Screw the law, we just some motherfuckin' kids

Never listen to nobody who was tryin' to tell me ""no""

Cuz I got no problem being way outta control

Got these ladies go crazy at every single show

But you ain't drunk enough until you takin' off your clothes

Not me, you can do you

Do some crazy shit that's poppin' up on Youtube

Finna rock out, I ain't talkin' U2

Passing out, waking up without shoes

Live life on the edge, sharper than a razor

Like my liquor straight, I don't ever need no chaser

Have a good time, ain't no reason we should fight

Party with me, we stayin' up all night

We stayin' up all night

I ain't got shit to do tomorrow, tomorrow

We up all night

I ain't got shit to do tomorrow, tomorrow

We up all night

I ain't got shit to do tomorrow, tomorrow

We up all night

I ain't got shit to do tomorrow, tomorrow

We up all night

Drink drink drink drink

Drink drink drink drink

Drink 'til we can't no more

Drink drink drink drink

Drink drink drink drink

Drink 'til we can't no more

Fill it up, fill it up!

Fill it up, fill it up!

Fill it up, fill it up!

Fill it up, fill it up!

Fill it up, fill it up!

Fill it up, fill it up!

Fill it up, fill it up!

We stayin up all night!

I ain't got shit to do tomorrow, tomorrow

We up all night

I ain't got shit to do tomorrow, tomorrow

We up all night

I ain't got shit to do tomorrow, tomorrow

We up all night

I ain't got shit to do tomorrow, tomorrow

We up all night

Drink drink drink drink

Drink drink drink drink

Drink 'til we can't no more

Drink drink drink drink

Drink drink drink drink

Drink 'til we can't no more"
388,Vitamins,https://genius.com/Mac-miller-vitamins-lyrics,Macadelic,True,"Well, take your vitamins!

Well, I was on my way to meet up with this woman that I met

The other day while I was on my break to smoke a cigarette

I hit her up, she had some weed and told me come through we should smoke

Bring a pair of L’s, don't bring no money, baby, I ain't broke

So I'm walkin' up the stairs to the porch

Knocked against the door, heard some feet against the floor

The door had opened up and it was her, she told me, ""hurry come right in""

Leave your shoes up by the furnace, cause we just put new carpets in

She asked me bout my day then sat me down

Told me we should have some fun, there ain't nobody around

She got this crazy pill the other day while she was on her way to work

Told me it would make my problems go away and fix the hurt

That I had, well, that don't sound bad

Down the hatch, kinda nervous, just relax, she said rubbing on my back

Well I ain't really into drugs but fuck it

I'mma take a trip and I'mma love it

I don't know what happened to me

But as soon as it hit me I was fuckin' free

It took me, to somewhere off the map

And I don't think I'll ever find my way back, back

Well, I left right after that and started drivin' to my house where I reside

I was high and possibly a little fuckin' out my mind

Can't remember where I live, it ain't like I just bought this house

I said fuck it, took a breath, opened my door and just jumped out

And it's funny cause I didn't even hit against the road

I just went right through the ground and started floatin' on my own

I see colors, different colors, like they glowin' in the light

They was glowin' like they glowin' in the dark, but it was bright

That's alright, this shit crazy, what the fuck she had me take

If this kill me, I'mma come back, haunt her every single day

As I wait sittin' somewhere that I never seen

Feel like I forever dream, just imagine, set a scene

Power and imagination got all my surroundings changin'

Found a place to drown my brain, it something like it's outer space

But nothin' like the pictures from the astronauts

They showed me back at school

When they told me drugs were bad, oh man, oh man, they had me fooled

I don't know what happened to me

But as soon as it hit me I was fuckin' free

It took me, to somewhere off the map

And I don't think I'll ever find my way back, back

I'm somebody now, Harry. Everybody likes me. Soon, millions of people will see me and they'll all like me. It's a reason to get up in the morning. It's a reason to smile. It makes tomorrow alright"
390,Wake Up,https://genius.com/Mac-miller-wake-up-lyrics,Best Day Ever,True,"Go and ride with me, get high with me

You lookin' fly with me, go ride with me

Just vibe with me, get high with me

In the sky with me, go ride with me

Get high with me, go ride with me

They tell me I'm the shit I'm like, duh?!

Girls on my dick I'm like, duh!?

Gettin' stupid in this bitch so wassup!

Wake the whole damn world homie, I don't give a fuck

Young rich and famous thanks for asking how are you

Party every night that's exactly what I do

Gettin' stupid in this bitch so wassup!

Wake the whole damn world homie, I don't give a fuck

Wake up, up-up-up-up

Wake up, up-up-up-up

Wake up, up-up-up-up

Wake up, up-up-up-up

Wake up, up-up-up-up

Wake up, up-up-up-up

Wake up, up-up-up-up

Wake up, up-up-up-up

Hey, they say it's so funny your nobody with more money

And the hoes love me and these other kids don't touch me

Full contact rap no rugby, pretty boy flow while your girl so ugly

My bitches don't want anybody but me

They puff trees, sip liquor and suck D

Got a lot of people worried about the things I say

And a lot of different haters they bring my way

I let em grill though, they can watch the money pile

While these groupie hoes try to hunt me down

Now everyday feelin' like the best day ever

Heard it's a long road but it get way better

A little money in my pocket, but my eyes on a million

Got these doubters listenin', surprised when they feel him

Ballin' like Jordan, you ballin' like Wilson

Feelin' like a kid again, chillin' watchin' Gilligan

I don't think they want to, interrupt my party

Please don't interrupt my party

We just tryna find somebody for the night

I don't think they want to, interrupt my party

Please don't interrupt my party

We just tryna find somebody for the night

They tell me I'm the shit I'm like, duh?!

Girls on my dick I'm like, duh!?

Gettin' stupid in this bitch so wassup!

Wake the whole damn world homie, I don't give a fuck

Young rich and famous thanks for asking how are you

Party every night that's exactly what I do

Gettin' stupid in this bitch so wassup!

Wake the whole damn world homie, I don't give a fuck

Wake up, up-up-up-up

Wake up, up-up-up-up

Wake up, up-up-up-up

Wake up, up-up-up-up

Wake up, up-up-up-up

Wake up, up-up-up-up

Wake up, up-up-up-up

Wake up, up-up-up-up

Hey, hear the alarm, time to start the day

Rub my eyes, light some weed, send my mind on it's way

I'm gone, somewhere to my own dimension

I, show these hoes no affection

Just party every night gettin' so demented

At that time I'm lookin' in the mirror seein' no reflection

Got me wonderin', why don't they get it?

Spend the night with me, I'm sure you won't regret it

Got some liquor on the way, the weed is twistin' you should stay

You still listen when they say the kid is spittin', gettin' paid

But my differences in age got me shittin' with a rage

Cause what's written on the page straight sicker than some AIDS

I came to get fucked up, I came to act wild

You came to prepare for the future, I live for right now

They tell me I'm the shit I'm like, duh?!

Girls on my dick I'm like, duh!?

Gettin' stupid in this bitch so wassup!

Wake the whole damn world homie, I don't give a fuck

Young rich and famous thanks for asking how are you

Party every night that's exactly what I do

Gettin' stupid in this bitch so wassup!

Wake the whole damn world homie, I don't give a fuck

Wake up, up-up-up-up

Wake up, up-up-up-up

Wake up, up-up-up-up

Wake up, up-up-up-up

Wake up, up-up-up-up

Wake up, up-up-up-up

Wake up, up-up-up-up

Wake up, up-up-up-up"
392,Watching Movies,https://genius.com/Mac-miller-watching-movies-lyrics,Watching Movies With the Sound Off,True,"People worship these idols, 'til they come in contact with Gods

Hoes is all my disciples, you get mind fucked with these broads

Life is just a recital, better remember all that you practice

When I die, throw a couple bad bitches in my casket, whoa

Think it's time for a revolution, me and my dawgs 'bout to start a riot

Still they sleeping when I'm eating, you and your people are on a diet

Tim Allen off Home Improvement, intelligent but we going stupid

This some new shit, hit the strip club

See some hoes that I went to school with

Out in London like Lennox Lewis, bitch looking like Farrah Fawcett

I'm just tryna make better music, get this money, share the profits

Now this class getting led by students

Smoke some weed, get head while I do it

Started out under the ground

They didn't fuck with me, now they all coming around

Money I'm hunting it down

Planting the seeds, working and watching it grow

I got so many ways I can make money

I'll always be straight, I just thought you should know

Been on my grind, taking what's mine, I got my eyes on the throne

I'mma be fine, no matter the time, we all go along with the show

That girl beautiful, somebody introduce me

She ain't your girl tonight, nah, that bitch a groupie

That's money in my building better give it to me

I see you starin' at me like you in the movies

Now you watching movies

Y'all are looking at my life, it's like you watching movies

Looking at my life is like you watching movies

Y'all are looking at my life is like you watching movies

People worship these idols, 'til they come in contact with Gods

Hoes is all my disciples, you get mind fucked with these broads

Life is just a recital, better remember all that you practice

When I die, throw a couple bad bitches in my casket, whoa

Fuck a day job, fuck a day job, got ya bitch here in just a tank top

Getting paid, roll my face off, bitch you're bank fraud, Bernie Madoff

Educate y'all then erase y'all, LL Cool J without the Kangol

I don't see the need to stunt, wish you the best, I'mma just light up this blunt

This bitch love me long time, don't know why she wouldn't

Say my D could win the Heisman, yeah I'm Charles Woodson

Couple million off a tour, thats a lot of bookings

My bitches gorgeous, looking imported from the shore of Brooklyn

Coming from out of the 'Burgh

Bitch, I'm absurd, fuck you, I hope you insured

Hating? I'll give you just what you deserve

That's my word, put it on all that I'm worth

Been on my grind, taking what's mine, I got my eyes on the throne

I'mma be fine, no matter the time, we all go along with the show"
398,We,https://genius.com/Mac-miller-we-lyrics,The Divine Feminine,True,"Yeah, well you can be my

Said you can be my

Yeah, you can be my

Yeah, okay, well you can be my

Baby you can be my

Baby you can be my

Well okay, it's alright, it's okay

Okay, well you can be my...

Well okay, it's alright, it's okay

You can be my...

Yeah, well okay, it's alright, it's okay

Said you can be my...

Well okay, it's alright, it's okay

Said you could be my...

Well, you ain't in the mood to argue

Baby don't you worry, this some shit to get along to

Some shit I right my wrongs to

Well, I've tried to call you, have us a discussion

We never talk, we always way too busy fuckin'

I'll think of something to say, I always do

I'm in love with the way that you say my name

Every time it sound brand new

And you, always wonderin' what we'll be

I say we sound better than you or me

Baby you could be my... 

Well okay, it's alright, it's okay

Yeah, I feel like you can be my...

Well okay, it's alright, it's okay

And I can be your...

Well okay, it's alright, it's okay

Only if you be my...

It's alright, it's okay

Yeah, okay, and time will tell

If I'm alive and well, cause when I'm by myself

I find that I keep flying high, sometimes I must remind myself

That change is more than pennies laying on the floor inside the well

You cross my mind, do not apologize for being fine as hell

I'm spinning here inside your spell, my mind has start to wander

I missed a day, I stay up late admiring your posture

And you, always wonderin' what we'll be

I say we sound better than you or me

Baby you could be my...

Yeah, well okay, it's alright, it's okay

And baby you can be my...

Well okay, it's alright, it's okay

And I can be your...

Well okay, it's alright, it's okay

Yeah, only if you be my...

There's no more you or me, we are we, yes we are

Yes we are sweet babe

And I can see, I can see, so much better

I can see

And carefully, precious things fall apart

Just let them be, let it be, forever

Oh, loving me, in spite of me

Bless your heart, bless your heart

I can breathe, I can breathe so much better, yeah

I won't let anything tear us apart, no, no, no

We are we, we are we, forever

Well okay, it's alright, it's okay

Okay, well you can be my...

Well okay, it's alright, it's okay

You can be my...

Yeah, well okay, it's alright, it's okay

Said you can be my...

Well okay, it's alright, it's okay

Said you could be my...

You gotta deal with Mac Miller, bitch

Hehehehahah"
399,Wear My Hat,https://genius.com/Mac-miller-wear-my-hat-lyrics,Best Day Ever,True,"I used to tell her keep her hands up off my hat

But now she think she got it like that

I used to tell her keep her hands up off my hat

Mmm I think she think she got it like that

Baby you could wear my hat

Just make sure you give it back

Baby you could wear my hat

If you got something to match

Baby you could wear my hat

Just twist it to the back

We drinking out the bottle while you sitting on my lap

Then we could go outside, let me take you on a ride

With the top down show you off to people you my prize

Nothing like a girl who likes to wear a pair of Nikes

Shining like my high beams cooler than some iced tea

Yeah I got a female, who like to send some pictures to my email

Professional with shopping and you would think she worked at retail

Snapbacks make em look so cute and that girl know how to blow

Something like she played the flute

That long hair and it’s falling down her back

I put on my hat and she reach and try to snatch it

Baby you be hotter than a match stick, bad bitch

Make a snapback look fantastic but sorry you can’t have this

She smiled big, kissing on my cheek

Baby you could wear my hat make sure you give it back to me

Baby you could wear my hat

Just make sure you give it back

Baby you could wear my hat

If you got something to match

She like to play her stupid games with me

She never seem to have enough

She brought some friends for whoever came with me

So, my homies sayin’ that’s what’s up

And I hear her name’s pretty from different continent

Telling me she’s single but to tell the truth I’m not convinced

It’s all good I’m used to boyfriends always talking shit

Thinking that they players but I’m coach call me Popovich

Baby I ain’t doctor rich, but I’ll probably show you a good night

When girls come out with me they make sure that they look right

She used to be so grounded, all of a sudden she took flight

And we ain’t seen her since so tell me what does that look like

I’m the type to bring you right back down to earth

And for what it’s worth I’ll put that Louis on your purse

She like to wear my hat make me laugh so I’m guessing she a keeper

I think she stole it though I keep trying to reach her

Baby you could wear my hat

Just make sure you give it back

Baby you could wear my hat

If you got something to match

I used to tell her keep her hands up off my hat

But now she think she got it like that

I used to tell her keep her hands up off my hat

Mmm I think she think she got it like that"
400,Wedding,https://genius.com/Mac-miller-wedding-lyrics,Faces,True,"""Okay, you work a God damn lousy job, you know. You come home at night, you're tired. What are you going to do? Go to a movie? Turn on your radio? Hell no. You're going to get a bottle of whiskey and drink it, and go down to a bar and maybe get in a fist fight and meet some bitch. Something's going on. Then you'll go to work the next day, and do your simple little things, right?""

Yeah, yeah, yeah

My bitch can tell that I'm addicted to pussy, she looking past it

The smile that she faking is tragic, hate looking at it

That magic I tried to grasp it, she's had it with the dramatics

Fantasizing love so classic

Attracted to what she got up in her attic

Can we mind fuck?

Do I lie when I look inside her eyes? Hush, don't say a word

I know I make you hurt, sorry is my favorite word

I don't deserve your trust, but can we make it work?

I hate to end the story

Can we wait until the morning to decide on it?

Spend this time pretending it was that first summer

We was pure lovers

She was used to being hurt, I took that curse from her

Sometimes I wonder what it's all for

You wish that I would call more

You're sick of seeing condoms in my sock drawer

Loves turns to war so quickly

I envisioned us married and 50

Couple of kids that we drop off at little league

I'm addicted to you

You only want the best, I need to listen to you

I'm fucking other girls wishing it's you

Fuck the bullshit, we in love

I'm a mess, but can you clean me up?

Girl I'm the worst

Yea, I know that I'm the worst

Yea, but you're something I can't lose

Let me just tell you the truth, that'd be a first

Girl I'm the worst

Yea, I know that I'm the worst

Don't know what I gotta do

Just love you so much that it hurts

And I see you falling victim to the thirst

All the sins you committed

You could probably use a couple minutes in church

But, for what it's worth, I think you're perfect

There's an angel hiding underneath your surface

Yeah, the woman of my dreams, I'm looking at her sleep

The pussy right in-front of me, I shouldn't be so weak

What did I do to deserve a love like this?

You see her shining? That's my sunlight bitch

I'm sick of fighting, that smile is so inviting

I see you every time I'm writing

I'm losing to all my vices, they kicking my ass

I hold on to this feeling, I wish it would last

Don't wanna lose you for some evil I did in the past

You knew I fucked that bitch and you didn't react?

Girl, it's me and you, how simple is that?

Gave me all your love and now I'm giving it back

But I know, that

Girl, you the worst

Yeah, you know that you the worst

But I'm something you can't lose

If you just told me the truth, that'd be a first, but

Girl, you the worst

Yeah, you know that you the worst

Every time you say you sorry

Everything you do just feel like it's rehearsed"
